t_value	real_part	imag_part	amplitude
11.21	1.0490503765140888e-07	1.4469574087075752e-07	1.787230381086359e-07
11.22	9.281318642666124e-08	1.4997581549994975e-07	1.7637185946047385e-07
11.23	8.04885720170178e-08	1.541575703543932e-07	1.7390505088383244e-07
11.24	6.803199270686584e-08	1.5723902381487487e-07	1.7132560416330605e-07
11.25	5.554257635800769e-08	1.5922731528857185e-07	1.686366381380137e-07
11.26	4.311699103091013e-08	1.6013837807746317e-07	1.658414153606997e-07
11.27	3.084870052551723e-08	1.5999654786662723e-07	1.6294335719307793e-07
11.28	1.8827269710210776e-08	1.5883411212509508e-07	1.5994605734218113e-07
11.290000000000001	7.137723938869092e-09	1.5669080604167237e-07	1.568532938800346e-07
11.3	-4.140033730809117e-09	1.5361326089072116e-07	1.536690398251157e-07
11.31	-1.493174440411268e-08	1.4965441093779674e-07	1.5039747239926837e-07
11.32	-2.5169251794441184e-08	1.4487286515229797e-07	1.470429811086809e-07
11.33	-3.479089534892044e-08	1.3933225009434084e-07	1.436101748328839e-07
11.34	-4.37418367624932e-08	1.331005303868913e-07	1.4010388814243657e-07
11.35	-5.197431918631338e-08	1.2624931317313905e-07	1.36529187105066e-07
11.36	-5.9447859021352644e-08	1.1885314289496372e-07	1.328913748827714e-07
11.370000000000001	-6.612937075598607e-08	1.1098879261331034e-07	1.291959974702896e-07
11.38	-7.199322585275039e-08	1.0273455792789478e-07	1.254488499800819e-07
11.39	-7.702124721061646e-08	9.416955934471201e-08	1.2165598394265747e-07
11.4	-8.120264122132947e-08	8.537305868858105e-08	1.1782371616599037e-07
11.41	-8.45338698985875e-08	7.642379486765894e-08	1.1395863978657051e-07
11.42	-8.701846598405422e-08	6.739934397128808e-08	1.1006763825020509e-07
11.43	-8.866679432207375e-08	5.8375508325394365e-08	1.0615790308592721e-07
11.44	-8.949576314334939e-08	4.942573874492754e-08	1.0223695648390716e-07
11.450000000000001	-8.952848920509011e-08	4.0620593814573145e-08	9.831267985969294e-08
11.46	-8.879392099992387e-08	3.20272396013115e-08	9.439334978175389e-08
11.47	-8.732642446732732e-08	2.370899275946087e-08	9.048768285195501e-08
11.48	-8.516533581891548e-08	1.5724909534912477e-08	8.660489134586931e-08
11.49	-8.235448622254394e-08	8.129422714273139e-09	8.275475161370809e-08
11.5	-7.894170318003806e-08	9.720281008334831e-10	7.894768736064433e-08
11.51	-7.497829348007804e-08	-5.702978363500172e-09	7.519486987420927e-08
11.52	-7.051851261227242e-08	-1.1856712169049675e-08	7.150833688813434e-08
11.53	-6.561902549200648e-08	-1.7455860290045293e-08	6.790113080786045e-08
11.540000000000001	-6.033836326981973e-08	-2.2472789942482242e-08	6.438745506602712e-08
11.55	-5.473638088569842e-08	-2.6885606695445685e-08	6.098284381567036e-08
11.56	-4.887371987983258e-08	-3.067816298680331e-08	5.770433414516808e-08
11.57	-4.281128078949043e-08	-3.3840018476550275e-08	5.4570620422804944e-08
11.58	-3.660970924912486e-08	-3.6366354029827004e-08	5.160215612479941e-08
11.59	-3.03288996704758e-08	-3.8257841454338126e-08	4.8821148982454926e-08
11.6	-2.402752011405235e-08	-3.9520471421678485e-08	4.625137170098738e-08
11.61	-1.7762561675985857e-08	-4.016534227720168e-08	4.3917687980333916e-08
11.620000000000001	-1.1588915407903684e-08	-4.020841268716937e-08	4.1845183846570326e-08
11.63	-5.558979465332289e-09	-3.967022128391099e-08	4.005781708244285e-08
11.64	2.7770115466696215e-10	-3.8575576648817786e-08	3.857657620525854e-08
11.65	5.874760270122692e-09	-3.695322111870805e-08	3.7417286904311256e-08
11.66	1.118929989909471e-08	-3.483547201323987e-08	3.6588393550647986e-08
11.67	1.6182142060657652e-08	-3.2257843959705385e-08	3.6089198087516526e-08
11.68	2.081804203347459e-08	-2.9258656037089217e-08	3.590904937761806e-08
11.69	2.5065862464483192e-08	-2.5878627474346434e-08	3.6027778463907344e-08
11.700000000000001	2.8898708065512988e-08	-2.2160465619339275e-08	3.6417325057198575e-08
11.71	3.229402097255357e-08	-1.8148449845895245e-08	3.704416313516483e-08
